138
107	1210.0878	4937.736	358.00012	0.0	0.0	180.0	0.6000004
79	1481.9065	6129.114	263.76465	0.0	0.0	270.0	0.9300001
95	1164.3085	5624.005	327.11835	0.0	0.0	0.0	0.4800005
25	1229.7593	4801.262	392.50021	0.0	0.0	0.0	1.1499999
79	1445.0741	7156.174	271.45972	0.0	0.0	250.0	0.7800002
79	1413.2867	6502.430	279.94934	0.0	0.0	288.0	0.9100001
79	1376.5166	6835.591	272.27808	0.0	0.0	268.0	0.9100001
95	1466.9423	7892.116	498.33984	0.0	0.0	0.0	0.4800005
1	1598.3196	8103.364	745.30493	0.0	0.0	90.0	1.9599991
11	1574.4819	8236.881	294.38083	0.0	0.0	90.0	0.9000001
11	1576.6954	8498.045	294.38083	0.0	0.0	90.0	0.9000001
14	1580.8091	8374.690	250.35599	0.0	360.0	90.0	0.7600002
11	1578.0482	8759.444	294.38083	0.0	0.0	90.0	0.9000001
11	1578.2578	9019.966	294.38083	0.0	0.0	90.0	0.9000001
11	1577.5143	9280.771	294.38083	0.0	0.0	90.0	0.9000001
11	1577.1768	9542.495	294.38083	0.0	0.0	90.0	0.9000001
14	1583.1658	8660.387	250.23593	0.0	360.0	90.0	0.7600002
14	1583.7582	8959.819	250.23587	0.0	360.0	90.0	0.7600002
14	1580.5096	9259.978	249.91440	0.0	360.0	90.0	0.7600002
14	1580.0427	9555.521	250.23581	0.0	360.0	90.0	0.7600002
11	1576.8174	9804.966	294.38083	0.0	0.0	90.0	0.9000001
11	1577.5005	9980.612	294.38083	0.0	0.0	90.0	0.9000001
14	1578.0846	9825.163	250.54092	0.0	360.0	90.0	0.7600002
1	1594.1288	10101.881	742.80676	0.0	0.0	90.0	1.9599991
95	1496.6532	12540.515	289.56750	0.0	0.0	0.0	0.4800005
79	1485.9600	13614.372	559.97321	0.0	0.0	296.0	0.7400002
79	1324.6914	13940.871	523.83716	0.0	0.0	286.0	0.8400002
79	1143.8010	14333.824	516.83710	0.0	0.0	306.0	0.8400002
79	813.0114	14592.469	516.83710	0.0	0.0	318.0	1.0200000
79	608.9210	15190.162	516.83704	0.0	0.0	273.0	1.0200000
79	953.3513	15761.042	518.83673	0.0	0.0	574.0	1.0899999
79	1124.2737	16003.356	508.83670	0.0	0.0	629.0	1.0300000
79	911.6581	16437.672	538.83679	0.0	0.0	659.0	1.1099999
79	590.8721	16848.598	508.83652	0.0	0.0	654.0	1.0100000
79	272.4661	17181.428	513.83673	0.0	0.0	684.0	1.0300000
79	1134.8787	18709.344	530.62720	0.0	0.0	449.0	0.9600000
79	1212.0327	18324.313	527.10413	0.0	0.0	479.0	0.9100001
79	1529.1223	17984.441	547.49573	0.0	0.0	474.0	0.8900001
79	41.5822	17759.385	527.72021	0.0	0.0	637.0	1.0500000
79	-56.5510	18309.387	527.72052	0.0	0.0	647.0	1.0100000
79	-94.7457	19064.234	532.72021	0.0	0.0	617.0	1.1699998
22	1196.7488	18408.670	226.92189	0.0	0.0	990.0	2.4799986
22	1197.1780	18854.180	226.92189	0.0	0.0	990.0	2.4799986
26	1182.3489	18359.531	204.92189	0.0	0.0	90.0	1.3599997
26	1181.8462	18594.273	204.92189	0.0	0.0	90.0	1.3599997
26	1181.7820	18828.148	204.92189	0.0	0.0	90.0	1.3599997
26	1182.9988	19064.313	204.92189	0.0	0.0	90.0	1.3599997
79	1152.3472	19181.254	527.69104	0.0	0.0	437.0	0.7300003
1	1193.8485	18479.807	575.89734	0.0	0.0	90.0	1.7999992
1	1188.8873	18715.398	575.89734	0.0	0.0	90.0	1.7999992
1	1191.7250	18940.939	575.89734	0.0	0.0	90.0	1.7999992
1	1194.7517	19185.535	575.89734	0.0	0.0	90.0	1.7999992
0	1595.0391	17800.811	230.49265	0.0	0.0	1440.0	2.4799986
87	1400.1592	19000.043	168.48387	0.0	0.0	0.0	1.0000000
38	1599.6622	18800.479	168.48387	0.0	0.0	0.0	1.0000000
79	1313.8577	19464.262	502.26880	0.0	0.0	410.0	0.8500001
79	1541.2175	19680.418	515.72021	0.0	1.0	390.0	0.7200003
79	-75.4498	19660.490	532.72009	0.0	0.0	632.0	1.1699998
79	-19.3757	20353.865	532.72003	0.0	0.0	612.0	1.1699998
22	1197.9177	19298.879	226.28981	0.0	0.0	990.0	2.4799986
26	1181.9664	19300.617	204.92189	0.0	0.0	90.0	1.3599997
38	1599.4146	19400.008	168.48387	0.0	0.0	0.0	1.0000000
79	1597.7775	21060.715	564.10382	0.0	0.0	488.0	0.7400002
79	1275.6411	21210.217	568.72028	0.0	0.0	527.0	0.5900004
79	882.3091	21125.127	563.72028	0.0	0.0	567.0	0.6500003
79	390.8534	20941.053	542.72009	0.0	0.0	567.0	1.0100000
22	1402.8138	21041.291	114.27692	0.0	0.0	1710.0	2.4799986
22	1404.2024	21927.803	238.27692	0.0	0.0	1710.0	2.4799986
22	1402.8939	22371.566	238.27692	0.0	0.0	1710.0	2.4799986
25	1403.9391	21699.295	264.50061	0.0	0.0	0.0	1.1499999
103	1573.9351	22357.936	39.98400	0.0	0.0	0.0	0.6000004
103	1574.6212	21922.807	38.98399	0.0	0.0	0.0	0.6000004
61	1580.4288	21896.152	29.98441	0.0	0.0	630.0	1.1999998
61	1581.0912	22142.248	29.98441	0.0	0.0	630.0	1.1999998
57	1339.0820	21897.211	33.98367	0.0	0.0	270.0	1.1999998
57	1338.3269	22142.748	32.98370	0.0	0.0	270.0	1.1999998
60	1104.7583	22331.414	85.47058	0.0	90.0	450.0	1.1999998
60	1106.2808	22070.314	85.47055	0.0	90.0	450.0	1.1999998
60	1103.5160	21824.523	85.47055	0.0	90.0	450.0	1.1999998
64	975.4624	22141.256	-101.60062	90.0	0.0	90.0	1.1999998
64	972.1677	21896.641	-101.60062	90.0	0.0	90.0	1.1999998
22	1404.6107	21485.158	114.27692	0.0	0.0	1710.0	2.4799986
79	1501.3680	20800.859	578.45630	0.0	0.0	487.0	0.7000003
92	904.3615	21651.229	124.10316	0.0	0.0	0.0	0.4800005
45	1073.2677	21995.109	-141.69330	0.0	0.0	0.0	1.4399996
28	1405.1234	21200.967	269.93719	0.0	0.0	270.0	1.7999992
28	1403.3048	21400.137	269.93719	0.0	0.0	270.0	1.7999992
28	1392.5309	22021.395	314.93719	0.0	0.0	270.0	1.7999992
28	1391.7817	22281.822	314.93719	0.0	0.0	270.0	1.7999992
45	1025.0734	22361.939	-46.69330	0.0	0.0	0.0	1.4399996
25	1410.8450	22599.244	264.50061	0.0	0.0	0.0	1.1499999
61	1575.3354	22403.041	29.98445	0.0	0.0	630.0	1.1999998
57	1335.2596	22402.771	31.98373	0.0	0.0	270.0	1.1999998
64	972.7151	22403.150	-101.60062	90.0	0.0	90.0	1.1999998
25	1404.7457	23199.480	152.50058	0.0	0.0	0.0	1.1499999
92	779.6804	23687.025	235.66559	0.0	0.0	0.0	0.4800005
0	1194.1533	23893.295	172.07962	0.0	0.0	1350.0	2.4799986
2	1154.9720	23695.264	211.50061	0.0	0.0	90.0	2.5599985
0	1193.2679	23798.834	173.07962	0.0	0.0	1350.0	2.4799986
4	1206.8501	23676.314	103.78003	0.0	0.0	720.0	1.4999995
4	1585.9779	23103.932	76.43689	-90.0	180.0	810.0	1.4999995
109	1086.6837	23556.686	-284.36435	0.0	0.0	270.0	1.0000000
0	1405.8394	23296.438	115.27688	0.0	0.0	990.0	2.4799986
0	1495.4369	23200.047	115.27688	0.0	0.0	1080.0	2.4799986
0	1307.2839	23397.359	113.55447	0.0	0.0	1080.0	2.4799986
0	1201.2898	23539.783	107.64626	0.0	0.0	990.0	2.4799986
21	1595.1910	23195.715	52.93073	0.0	0.0	0.0	1.0000000
21	1404.9531	23398.070	48.89667	0.0	0.0	0.0	1.0000000
25	1201.2479	23398.238	152.11325	0.0	0.0	0.0	1.1499999
4	1382.4825	23307.545	75.61859	-90.0	180.0	810.0	1.4999995
0	1201.6122	23595.090	108.44131	0.0	0.0	990.0	2.4799986
2	1156.4961	23998.553	210.02924	0.0	0.0	90.0	2.5599985
56	1503.1582	23788.896	217.89096	0.0	0.0	-80.0	1.9199991
22	1196.7507	24216.318	112.90459	0.0	0.0	1350.0	2.4799986
25	1199.5715	24391.408	152.50061	0.0	0.0	0.0	1.1499999
20	1202.9304	24407.006	86.03116	0.0	0.0	0.0	1.2499998
26	1351.7688	24398.283	47.08331	0.0	0.0	0.0	1.4399996
25	1499.6143	24401.988	148.26892	0.0	0.0	0.0	1.1499999
20	1500.5670	24416.867	81.33096	0.0	0.0	0.0	1.2499998
20	1513.3546	24708.004	84.48404	0.0	0.0	0.0	1.2499998
25	1510.5048	24692.717	148.26886	0.0	0.0	0.0	1.1499999
0	1506.9236	24546.803	114.27682	0.0	0.0	990.0	2.4799986
12	1349.1627	24382.840	32.39545	0.0	0.0	0.0	0.6200004
17	1495.0040	24354.564	37.86084	0.0	0.0	1980.0	0.7900002
109	1083.3191	24146.902	-284.36435	0.0	0.0	270.0	1.0000000
4	1197.5396	24019.447	111.94043	0.0	0.0	1260.0	1.4999995
79	2701.5422	1208.878	496.06097	0.0	0.0	295.0	0.8800001
79	2655.1675	791.456	496.06091	0.0	0.0	260.0	0.8800001
79	2904.1265	357.891	496.06085	0.0	0.0	325.0	0.8800001
22	2583.0137	3098.498	352.99051	0.0	0.0	1080.0	2.4799986
25	2800.4026	3095.300	392.50027	0.0	0.0	0.0	1.1499999
22	1993.3120	3093.281	419.99051	0.0	0.0	1080.0	2.4799986
79	3001.0913	2682.075	496.06100	0.0	0.0	235.0	0.8800001
79	2752.1287	2278.869	496.06100	0.0	0.0	220.0	0.8800001
79	2561.6406	1736.329	496.06097	0.0	0.0	265.0	0.8800001
2	2218.7493	3051.999	460.99048	0.0	0.0	0.0	2.5599985
2	1781.7554	3053.457	460.99048	0.0	0.0	0.0	2.5599985
0	2313.6240	3097.693	352.70218	0.0	0.0	1800.0	2.4799986
4	2567.9119	3089.656	324.06201	-90.0	0.0	900.0	1.4999995
4	2440.3540	3085.154	325.06207	-90.0	0.0	900.0	1.4999995
4	1804.4629	3092.353	392.96417	0.0	0.0	1170.0	1.4999995
4	2197.4363	3094.164	391.20703	0.0	0.0	990.0	1.4999995
28	2503.9639	3078.225	478.75018	0.0	0.0	0.0	1.6399994
95	2245.4551	2657.552	720.14319	0.0	0.0	0.0	0.4800005
59	3199.1943	3800.339	212.98407	0.0	0.0	0.0	1.1999998
0	3179.4126	4502.005	233.27692	0.0	0.0	1260.0	2.4799986
59	3195.5225	4422.375	212.98405	0.0	0.0	-180.0	1.1999998
25	3101.6270	3705.159	272.50018	0.0	0.0	0.0	1.1499999
21	3103.5215	3899.760	171.62546	0.0	0.0	0.0	1.0000000
25	3103.9067	4502.205	272.50024	0.0	0.0	0.0	1.1499999
22	2603.7554	3694.496	355.99051	0.0	0.0	1170.0	2.4799986
0	2785.1062	3900.068	352.99051	0.0	0.0	1440.0	2.4799986
21	2608.0500	3895.919	291.49988	0.0	0.0	0.0	1.0000000
22	2800.6663	3306.912	352.99051	0.0	0.0	1170.0	2.4799986
0	2698.6953	3501.051	352.99051	0.0	0.0	1620.0	2.4799986
25	2797.7339	3493.895	392.50027	0.0	0.0	0.0	1.1499999
21	2600.7854	3501.787	291.49988	0.0	0.0	0.0	1.0000000
22	2598.9272	4502.041	352.99051	0.0	0.0	1170.0	2.4799986
0	2787.2693	4300.259	351.99051	0.0	0.0	1260.0	2.4799986
0	2698.3989	4703.061	352.99051	0.0	0.0	1440.0	2.4799986
21	2606.6448	4305.686	291.49988	0.0	0.0	0.0	1.0000000
21	2602.7788	4698.993	289.41473	0.0	0.0	0.0	1.0000000
25	2796.5183	4714.912	392.50027	0.0	0.0	0.0	1.1499999
90	2070.9326	4221.022	169.50032	0.0	0.0	0.0	1.0000000
38	1997.3704	3690.032	168.49986	0.0	0.0	50.0	1.0000000
43	2884.7959	4094.684	172.61926	0.0	0.0	180.0	1.3599997
42	3010.3740	4300.190	282.29639	0.0	0.0	180.0	2.4799986
86	3006.7354	3899.568	282.29639	0.0	0.0	360.0	2.4799986
0	2694.8906	3901.078	351.99051	0.0	0.0	1440.0	2.4799986
21	3098.5117	4293.584	170.98502	0.0	0.0	0.0	1.0000000
0	2706.6128	4299.973	352.99051	0.0	0.0	1260.0	2.4799986
57	3199.1504	4621.195	215.07306	0.0	0.0	360.0	1.1999998
22	3105.8750	3636.484	236.27681	0.0	0.0	1170.0	2.4799986
0	3198.8743	3402.984	235.27686	0.0	0.0	1440.0	2.4799986
25	3105.6079	3400.702	284.05154	0.0	0.0	0.0	1.1499999
64	3131.5920	3326.075	81.85191	90.0	0.0	1530.0	1.1999998
60	3133.4895	3382.667	-98.93665	0.0	270.0	180.0	1.1999998
22	3099.6709	4542.453	236.27681	0.0	0.0	1170.0	2.4799986
25	3099.7385	4796.870	272.50024	0.0	0.0	0.0	1.1499999
121	3197.0217	4479.798	291.96893	0.0	0.0	0.0	0.7600002
120	3199.4075	4486.934	282.00000	-90.0	0.0	179.0	0.7800002
122	3196.6001	3787.768	280.63495	0.0	0.0	0.0	0.9500000
121	3193.5608	3774.751	286.06921	0.0	0.0	180.0	0.7800002
109	2918.5393	3301.518	-54.10587	0.0	0.0	90.0	1.0000000
90	2003.0303	3798.096	290.53699	0.0	0.0	0.0	1.0000000
90	1801.3877	3600.571	290.53699	0.0	0.0	0.0	1.0000000
90	1801.0331	4597.727	290.53699	0.0	0.0	0.0	1.0000000
38	1999.9581	4799.593	288.49988	0.0	0.0	0.0	1.0000000
38	1801.6733	3800.707	290.49988	0.0	0.0	0.0	1.0000000
40	2064.5659	3946.981	493.50446	0.0	0.0	-70.0	1.7599993
40	2309.2573	3403.072	463.56476	0.0	0.0	-40.0	1.8599992
40	2441.4419	4180.632	469.23468	0.0	0.0	-200.0	1.8399992
90	2401.2771	4196.548	290.75128	0.0	0.0	0.0	1.0000000
38	2400.4304	3400.001	288.49988	0.0	0.0	0.0	1.0000000
56	1683.2416	4780.924	453.04614	0.0	0.0	-170.0	1.8199992
40	2470.0149	4703.877	512.53619	0.0	0.0	-180.0	1.7599993
22	2798.6846	4897.661	352.99051	0.0	0.0	1170.0	2.4799986
22	2581.0488	5099.753	352.99051	0.0	0.0	1260.0	2.4799986
22	2009.8536	5107.150	421.99048	0.0	0.0	1260.0	2.4799986
25	2795.3997	5096.333	392.50027	0.0	0.0	0.0	1.1499999
60	3128.8108	4827.778	267.98413	0.0	90.0	360.0	1.1999998
64	3132.8064	4888.641	81.85197	90.0	0.0	1530.0	1.1999998
109	2916.8633	4902.985	-54.10587	0.0	0.0	90.0	1.0000000
2	2216.8506	5134.085	460.99048	0.0	0.0	180.0	2.5599985
2	1783.1836	5141.433	460.99048	0.0	0.0	180.0	2.5599985
0	2322.2163	5098.599	354.99051	0.0	0.0	1620.0	2.4799986
0	1678.9996	5097.219	351.99057	0.0	0.0	1620.0	2.4799986
28	2500.0715	5121.746	469.02594	0.0	0.0	-180.0	1.6399994
4	2197.9468	5102.332	391.74432	0.0	0.0	990.0	1.4999995
4	1804.2206	5102.841	391.74426	0.0	0.0	1170.0	1.4999995
4	2559.1084	5096.500	324.16882	-90.0	0.0	1080.0	1.4999995
4	2443.9756	5098.213	324.16882	-90.0	0.0	1080.0	1.4999995
79	3068.1824	6277.967	260.61011	0.0	0.0	130.0	0.7200003
79	3118.7620	5850.391	265.61011	0.0	0.0	63.0	0.6800003
79	2802.8750	5551.633	260.61017	0.0	0.0	28.0	0.6900003
79	2434.2366	5453.682	260.61011	0.0	0.0	11.0	0.7200003
79	1652.9387	5720.044	253.35439	0.0	0.0	312.0	0.9000001
79	2038.2271	5478.225	260.61011	0.0	0.0	-10.0	0.7200003
76	2825.0454	6149.078	345.62592	-2.0	33.0	725.0	0.7800002
76	2535.8931	5674.304	304.97510	8.0	-17.0	815.0	0.7100003
74	2265.6216	5858.138	280.01617	0.0	0.0	7.0	1.2799997
72	2111.3586	5846.367	309.04819	0.0	0.0	2.0	1.4199996
73	2598.8701	5944.072	311.90778	0.0	0.0	387.0	1.4199996
76	2010.1796	5699.383	274.87256	8.0	-17.0	765.0	0.7500002
72	2411.9863	5878.681	308.76669	0.0	0.0	12.0	1.4199996
73	1914.0334	5865.486	307.08502	0.0	0.0	528.0	1.4199996
76	1799.5969	6132.638	309.32361	16.0	-5.0	985.0	0.7900002
79	3015.8242	6513.900	260.61011	0.0	0.0	90.0	0.7800002
79	2949.9910	6970.158	260.61011	0.0	0.0	110.0	0.7800002
79	2644.0417	7350.963	260.61011	0.0	0.0	140.0	0.7800002
79	2235.1809	7597.907	260.61011	0.0	0.0	160.0	0.7800002
79	1741.3135	7527.165	262.09924	0.0	0.0	210.0	0.7800002
76	2658.8735	6764.321	293.94629	17.0	-22.0	485.0	0.7900002
64	3018.9114	7940.124	26.27090	0.0	0.0	1710.0	1.1999998
64	2777.5962	7941.693	27.15329	0.0	0.0	1890.0	1.1999998
60	2308.8638	7959.616	28.58331	0.0	1080.0	810.0	1.1999998
64	2530.3008	7940.869	26.16428	0.0	0.0	2070.0	1.1999998
127	2574.4797	7944.189	136.91226	0.0	0.0	0.0	1.6799994
45	2772.4785	7924.999	110.98676	0.0	0.0	110.0	1.2799997
114	3150.7422	7944.459	97.91272	0.0	39.0	70.0	1.0799999
22	3102.4053	8699.030	359.27679	0.0	0.0	810.0	2.4799986
22	2898.9478	8302.039	360.27682	0.0	0.0	810.0	2.4799986
22	1606.0675	8309.565	359.27701	0.0	0.0	630.0	2.4799986
22	1605.9315	8751.229	359.23587	0.0	0.0	630.0	2.4799986
25	3104.6689	8502.362	391.50061	0.0	0.0	0.0	1.1499999
21	3102.4011	8895.923	295.48428	0.0	0.0	0.0	1.0000000
22	3098.1948	9509.112	360.27673	0.0	0.0	810.0	2.4799986
21	3101.1252	9301.706	295.48428	0.0	0.0	0.0	1.0000000
25	1609.6526	8105.220	391.50079	0.0	0.0	0.0	1.1499999
0	3012.8643	8500.888	357.27649	0.0	0.0	1080.0	2.4799986
22	2693.8625	8102.348	359.27698	0.0	0.0	720.0	2.4799986
22	1804.0250	8102.881	359.27701	0.0	0.0	720.0	2.4799986
25	2896.1262	8106.179	391.50061	0.0	0.0	0.0	1.1499999
57	2908.7700	8310.378	132.36368	0.0	0.0	90.0	1.1999998
59	3150.7261	8310.304	131.53435	0.0	0.0	270.0	1.1999998
55	3172.6523	8282.571	231.29449	0.0	0.0	0.0	0.9200001
90	2400.9998	9597.166	289.50037	0.0	0.0	0.0	1.0000000
90	2600.1335	8997.665	289.50037	0.0	0.0	0.0	1.0000000
90	2001.3115	8400.107	289.50031	0.0	0.0	0.0	1.0000000
21	2906.5957	8497.538	295.48428	0.0	0.0	0.0	1.0000000
2	2398.8931	8058.688	466.60217	0.0	0.0	0.0	2.5599985
0	2205.3767	8097.832	433.82858	0.0	0.0	1080.0	2.4799986
22	1603.3989	9196.166	359.27682	0.0	0.0	630.0	2.4799986
38	2001.6194	8599.461	290.68549	0.0	0.0	0.0	1.0000000
38	2601.5957	9399.583	289.68555	0.0	0.0	0.0	1.0000000
38	2800.8308	8799.606	289.68555	0.0	0.0	0.0	1.0000000
38	2400.8564	8999.717	289.68558	0.0	0.0	0.0	1.0000000
4	2104.1245	8120.591	451.55225	0.0	0.0	720.0	1.4999995
2	2100.2795	8061.604	474.49463	0.0	0.0	0.0	2.5599985
0	2512.7126	8103.326	357.45862	0.0	0.0	1080.0	2.4799986
0	2301.9788	8097.419	434.02066	0.0	0.0	1080.0	2.4799986
0	1983.3588	8100.693	360.82501	0.0	0.0	1080.0	2.4799986
4	2403.2415	8116.918	443.51331	0.0	0.0	1080.0	1.4999995
40	2421.1709	8908.189	465.83887	0.0	0.0	-20.0	1.7999992
64	2246.6787	8153.391	27.88242	0.0	0.0	1980.0	1.1999998
56	1936.8409	8952.918	533.56470	0.0	0.0	80.0	1.8399992
56	1980.6985	8338.340	483.04230	0.0	0.0	310.0	1.8399992
49	3178.3936	8280.506	218.88776	0.0	0.0	40.0	1.2199998
40	2834.5171	9185.039	539.47192	0.0	0.0	-80.0	1.7799993
40	2605.2173	8388.875	490.53748	0.0	0.0	0.0	1.7799993
22	1602.0217	9626.920	359.23587	0.0	0.0	630.0	2.4799986
22	2896.3838	9899.076	358.27670	0.0	0.0	810.0	2.4799986
22	2695.9412	10106.305	360.27670	0.0	0.0	900.0	2.4799986
22	1805.8282	10108.466	360.27676	0.0	0.0	900.0	2.4799986
22	1604.9626	9899.908	359.27682	0.0	0.0	630.0	2.4799986
25	3102.2239	9700.544	391.50076	0.0	0.0	0.0	1.1499999
25	1605.6113	10106.715	391.50073	0.0	0.0	0.0	1.1499999
0	3012.9443	9708.194	357.57892	0.0	0.0	1260.0	2.4799986
25	2903.1526	10102.543	391.16122	0.0	0.0	0.0	1.1499999
21	2900.7415	9701.907	295.48428	0.0	0.0	0.0	1.0000000
57	2905.5444	9905.495	132.36362	0.0	0.0	90.0	1.1999998
59	3148.0273	9904.315	131.53441	0.0	0.0	270.0	1.1999998
55	3166.9421	9882.254	231.29449	0.0	0.0	0.0	0.9200001
2	2404.2480	10149.366	462.92407	0.0	0.0	180.0	2.5599985
0	2291.4814	10103.675	430.79953	0.0	0.0	1260.0	2.4799986
4	2104.9485	10086.004	439.55225	0.0	0.0	900.0	1.4999995
0	2508.3398	10104.378	361.12463	0.0	0.0	1260.0	2.4799986
2	2102.4287	10147.178	463.75549	0.0	0.0	180.0	2.5599985
0	1980.0571	10109.018	361.10321	0.0	0.0	1260.0	2.4799986
0	2204.6018	10102.907	428.96249	0.0	0.0	1260.0	2.4799986
4	2406.1230	10089.460	438.43573	0.0	0.0	900.0	1.4999995
49	3165.0295	9869.522	248.88776	0.0	0.0	40.0	1.2199998
95	2709.3464	10586.491	344.56732	0.0	0.0	0.0	0.4800005
40	2593.7058	9671.044	529.37122	0.0	0.0	220.0	1.7399993
64	3015.8816	10263.488	27.58041	0.0	0.0	2070.0	1.1999998
64	2770.9900	10263.714	27.58041	0.0	0.0	2250.0	1.1999998
127	2566.7363	10263.363	147.98508	0.0	0.0	0.0	1.6799994
64	2523.0720	10263.069	27.58041	0.0	0.0	2070.0	1.1999998
1	3103.1260	9712.152	746.85071	0.0	0.0	0.0	1.9599991
56	2043.9802	9791.631	527.83905	0.0	0.0	40.0	1.6799994
22	3101.8093	11792.778	229.53705	0.0	0.0	1530.0	2.4799986
22	2906.4985	11600.201	229.53705	0.0	0.0	1440.0	2.4799986
22	2291.0718	11598.691	229.53705	0.0	0.0	1440.0	2.4799986
22	3099.9001	12703.991	357.27661	0.0	0.0	1530.0	2.4799986
21	3111.1367	11995.317	168.37688	0.0	0.0	0.0	1.0000000
25	3098.2939	11598.423	270.50070	0.0	0.0	0.0	1.1499999
22	2096.0032	11804.890	357.27661	0.0	0.0	1350.0	2.4799986
22	2095.9294	12247.424	357.27661	0.0	0.0	1350.0	2.4799986
22	2095.0002	12691.925	357.27661	0.0	0.0	1350.0	2.4799986
25	2097.5505	11593.980	391.50061	0.0	0.0	0.0	1.1499999
90	2600.6162	11998.722	168.50049	0.0	0.0	0.0	1.0000000
25	3099.6113	12502.172	391.50061	0.0	0.0	0.0	1.1499999
2	2701.5940	11554.963	343.59442	0.0	0.0	0.0	2.5599985
0	2604.2092	11597.433	310.66422	0.0	0.0	1080.0	2.4799986
4	2505.6592	11613.337	321.56384	0.0	0.0	720.0	1.4999995
2	2501.2678	11552.678	343.59442	0.0	0.0	0.0	2.5599985
4	2703.6091	11614.729	322.26678	0.0	0.0	1080.0	1.4999995
38	2598.8105	12200.071	168.50035	0.0	0.0	0.0	1.0000000
90	2401.1838	12199.769	169.50055	0.0	0.0	0.0	1.0000000
59	3057.1111	11434.291	32.85179	0.0	0.0	90.0	1.1999998
60	1968.7661	11457.191	34.65434	0.0	360.0	810.0	1.1999998
59	2184.3457	11437.061	32.85179	0.0	0.0	270.0	1.1999998
55	3051.2351	11428.139	105.29449	0.0	0.0	0.0	0.9400001
55	2195.3953	11432.054	110.29449	0.0	0.0	0.0	0.8200002
54	3115.1211	11436.361	106.98407	-90.0	0.0	450.0	0.8800001
65	2169.1296	11438.310	97.75729	0.0	0.0	-270.0	0.9200001
